"","male","race_white","race_black","race_american_indian","race_asian_pacificislander","race_other","hispanic","grade","fam_income","fam_logincome","gen_health","close_to_people","part_of_school","students_prejudiced","happy_at_school","teachers_fair","school_feels_safe"
"1287",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,90000,11.4075760603618,"(2) (2) Very good",2,2,2,2,2,3
"1288",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,9,38000,10.5453677541517,"(4) (4) Fair",2,2,5,1,1,1
"1289",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,85000,11.3504183001091,"(1) (1) Excellent",2,1,2,1,1,1
"1290",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,39000,10.5713425658087,"(3) (3) Good",2,2,3,2,2,4
"1291",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,60000,11.002116507732,"(2) (2) Very good",4,3,2,4,2,2
"1292",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,"(1) (1) Excellent",4,4,1,5,1,2
"1293",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,85000,11.3504183001091,"(1) (1) Excellent",2,2,2,1,1,1
"1294",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,7,NA,NA,"(4) (4) Fair",2,2,4,2,3,3
"1295",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,74000,11.2118338856085,"(3) (3) Good",2,3,1,3,5,4
"1296",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,70000,11.1562648066437,"(1) (1) Excellent",1,1,3,1,2,2
"1297",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,7,15000,9.61587214452889,"(2) (2) Very good",2,2,4,2,2,4
"1298",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7,40000,10.5966597327836,"(1) (1) Excellent",1,2,5,3,3,3
"1299",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,"(2) (2) Very good",2,2,3,2,2,2
"1300",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,60000,11.002116507732,"(3) (3) Good",3,2,2,5,3,2
"1301",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,2000,7.60140233458373,"(3) (3) Good",2,2,2,2,2,3
"1302",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,7,3000,8.00670084544037,"(3) (3) Good",2,2,2,2,2,2
"1303",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,50000,10.8197982842103,"(2) (2) Very good",2,2,1,3,2,2
"1304",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,50000,10.8197982842103,"(1) (1) Excellent",2,2,5,2,1,1
"1305",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7,6000,8.69968140098951,"(1) (1) Excellent",2,2,3,2,2,2
"1306",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7,14000,9.54688403461792,"(2) (2) Very good",2,2,3,2,3,3
"1307",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8,46000,10.7364184143654,"(2) (2) Very good",2,2,4,2,2,3
"1308",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7,35000,10.463131911492,"(2) (2) Very good",3,3,3,2,2,3
"1309",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,8,NA,NA,"(2) (2) Very good",3,3,3,4,3,2
"1310",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,8,NA,NA,"(2) (2) Very good",2,2,4,2,2,1
"1311",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,7,NA,NA,"(2) (2) Very good",2,2,4,1,1,3
"1312",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,50000,10.8197982842103,"(2) (2) Very good",2,1,3,4,2,2
"1313",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,20000,9.90353755128617,"(4) (4) Fair",5,4,1,5,2,2
"1314",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,38000,10.5453677541517,"(1) (1) Excellent",2,2,4,3,3,2
"1315",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,120000,11.6952553550628,"(2) (2) Very good",2,1,3,1,3,2
"1316",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,95000,11.4616426968431,"(1) (1) Excellent",NA,NA,NA,NA,NA,NA
"1317",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,12000,9.39274525863144,"(2) (2) Very good",1,2,4,2,3,2
"1318",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7,19000,9.85224688834253,"(1) (1) Excellent",1,1,5,1,1,1
"1319",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,80000,11.2897944135779,"(1) (1) Excellent",2,2,4,2,2,2
"1320",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,12000,9.39274525863144,"(2) (2) Very good",2,2,5,1,4,1
"1321",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,55000,10.9151066458675,"(3) (3) Good",2,1,4,1,2,2
"1322",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,4000,8.29429960885724,"(5) (5) Poor",1,1,3,1,1,1
"1323",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,19000,9.85224688834253,"(1) (1) Excellent",2,2,2,2,2,2
"1324",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,"(2) (2) Very good",3,2,5,2,3,2
"1325",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,16000,9.68040649926887,"(2) (2) Very good",1,1,3,1,2,1
"1326",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,18000,9.7981825908907,"(2) (2) Very good",NA,NA,NA,NA,NA,NA
"1327",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,40000,10.5966597327836,"(2) (2) Very good",2,3,2,4,3,2
"1328",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,35000,10.463131911492,"(1) (1) Excellent",2,2,5,2,4,4
"1329",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,33000,10.4042931430198,"(3) (3) Good",2,2,3,3,2,3
"1330",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,44000,10.6919676399149,"(2) (2) Very good",2,3,4,5,4,4
"1331",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,38000,10.5453677541517,"(3) (3) Good",2,1,4,1,3,2
"1332",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,42000,10.6454487065059,"(4) (4) Fair",3,3,2,3,1,2
"1333",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,"(4) (4) Fair",2,1,5,1,2,2
"1334",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,28000,10.2399955028053,"(2) (2) Very good",2,1,4,2,4,1
"1335",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,48000,10.7789771230064,"(2) (2) Very good",2,2,4,2,3,1
"1336",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,30000,10.3089859934221,"(2) (2) Very good",1,2,2,2,2,1
"1337",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,48000,10.7789771230064,"(2) (2) Very good",4,3,1,4,4,4
"1338",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,32000,10.3735224312936,"(2) (2) Very good",4,4,5,2,3,1
"1339",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,9,9000,9.10509096125709,"(2) (2) Very good",2,3,2,4,5,4
"1340",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,60000,11.002116507732,"(2) (2) Very good",2,2,3,5,4,2
"1341",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,2e+05,12.2060776455177,"(2) (2) Very good",2,2,3,2,2,3
"1342",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,42000,10.6454487065059,"(2) (2) Very good",2,1,5,2,2,3
"1343",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,20000,9.90353755128617,"(3) (3) Good",2,2,4,2,2,2
"1344",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,50000,10.8197982842103,"(2) (2) Very good",2,3,1,2,3,2
"1345",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,25000,10.1266711030504,"(1) (1) Excellent",2,1,3,2,1,2
"1346",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,"(1) (1) Excellent",1,2,2,2,2,2
"1347",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,6000,8.69968140098951,"(2) (2) Very good",1,1,5,2,1,1
"1348",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,45000,10.7144399907278,"(2) (2) Very good",2,1,3,2,2,3
"1349",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7,31000,10.3417747410115,"(1) (1) Excellent",1,2,5,2,2,3
"1350",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,40000,10.5966597327836,"(1) (1) Excellent",1,3,5,3,3,2
"1351",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,32000,10.3735224312936,"(2) (2) Very good",3,3,3,3,4,4
"1352",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,90000,11.4075760603618,"(1) (1) Excellent",2,2,4,2,2,2
"1353",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,"(3) (3) Good",2,2,4,2,1,4
"1354",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,1000,6.90875477931522,"(4) (4) Fair",3,2,4,2,2,1
"1355",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,24000,10.0858507751287,"(2) (2) Very good",4,3,2,4,3,3
"1356",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,9000,9.10509096125709,"(1) (1) Excellent",1,1,5,1,1,1
"1357",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,20000,9.90353755128617,"(1) (1) Excellent",2,1,3,1,1,2
"1358",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,7,17000,9.74102744483773,"(1) (1) Excellent",1,1,5,2,3,2
"1359",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,48000,10.7789771230064,"(1) (1) Excellent",2,2,2,2,2,2
"1360",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,"(1) (1) Excellent",1,2,3,1,3,1
"1361",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,66000,11.0974251724089,"(2) (2) Very good",1,1,5,2,1,1
"1362",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,8,45000,10.7144399907278,"(2) (2) Very good",2,1,2,1,1,1
"1363",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,10000,9.21044036697652,"(2) (2) Very good",2,2,4,2,2,1
"1364",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,8,NA,NA,"(3) (3) Good",2,2,1,2,2,2
"1365",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,"(2) (2) Very good",3,2,4,2,3,3
"1366",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8,50000,10.8197982842103,"(1) (1) Excellent",1,1,5,1,1,1
"1367",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,82000,11.314486721294,"(2) (2) Very good",2,3,4,1,2,2
"1368",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,3000,8.00670084544037,"(2) (2) Very good",2,1,1,5,5,5
"1369",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,19000,9.85224688834253,"(2) (2) Very good",4,3,4,5,2,4
"1370",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,48000,10.7789771230064,"(1) (1) Excellent",3,1,3,2,2,2
"1371",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,47000,10.7579241570616,"(2) (2) Very good",1,1,3,1,1,1
"1372",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,55000,10.9151066458675,"(1) (1) Excellent",1,1,3,2,2,1
"1373",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,30000,10.3089859934221,"(1) (1) Excellent",2,2,3,2,2,2
"1374",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,35000,10.463131911492,"(1) (1) Excellent",3,2,5,2,2,3
"1375",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,40000,10.5966597327836,"(4) (4) Fair",2,2,3,2,1,1
"1376",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,60000,11.002116507732,"(2) (2) Very good",4,5,2,5,3,4
"1377",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,22000,9.99884318585288,"(1) (1) Excellent",1,1,2,1,1,1
"1378",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,12000,9.39274525863144,"(1) (1) Excellent",1,2,2,2,4,4
"1379",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,5000,8.5173931714189,"(3) (3) Good",1,1,2,5,1,3
"1380",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8,25000,10.1266711030504,"(3) (3) Good",1,2,5,3,4,2
"1381",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,7,27000,10.2036291813376,"(2) (2) Very good",2,1,3,3,2,1
"1382",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,16000,9.68040649926887,"(2) (2) Very good",2,1,1,2,2,4
"1383",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,35000,10.463131911492,"(2) (2) Very good",2,4,3,3,3,2
"1384",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,50000,10.8197982842103,"(2) (2) Very good",2,2,1,2,1,1
"1385",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,0,"(2) (2) Very good",2,2,4,2,2,2
"1386",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,"(4) (4) Fair",1,2,5,1,4,3
"1387",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,20000,9.90353755128617,"(2) (2) Very good",4,2,2,4,2,3
"1388",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,60000,11.002116507732,"(2) (2) Very good",2,2,4,1,1,1
"1389",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,50000,10.8197982842103,"(2) (2) Very good",3,2,1,3,4,3
"1390",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1e+05,11.5129354649202,"(2) (2) Very good",2,2,3,3,4,2
"1391",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,8,NA,NA,"(3) (3) Good",4,4,2,3,3,2
"1392",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,"(2) (2) Very good",1,1,5,1,2,1
"1393",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,8,48000,10.7789771230064,"(2) (2) Very good",1,1,4,1,2,1
"1394",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,2e+05,12.2060776455177,"(1) (1) Excellent",1,2,4,1,2,1
"1395",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8,70000,11.1562648066437,"(1) (1) Excellent",2,2,1,1,1,2
"1396",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,60000,11.002116507732,"(1) (1) Excellent",3,2,4,2,4,3
"1397",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,250000,12.4292201968364,"(2) (2) Very good",2,1,1,3,2,4
"1398",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,"(1) (1) Excellent",2,2,4,2,2,2
"1399",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,120000,11.6952553550628,"(1) (1) Excellent",2,1,5,2,3,3
"1400",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,"(1) (1) Excellent",3,2,3,4,3,3
"1401",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7,63000,11.0509058782636,"(3) (3) Good",2,2,3,1,1,1
"1402",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,8,58000,10.9682155307592,"(2) (2) Very good",3,2,2,1,4,1
"1403",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,13000,9.47278155656217,"(3) (3) Good",2,1,5,1,3,1
"1404",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,52000,10.8590182281479,"(3) (3) Good",2,3,2,5,3,3
"1405",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8,10000,9.21044036697652,"(1) (1) Excellent",2,2,3,2,2,2
"1406",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,60000,11.002116507732,"(1) (1) Excellent",3,3,3,3,3,2
"1407",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7,95000,11.4616426968431,"(2) (2) Very good",2,1,3,2,2,1
"1408",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,80000,11.2897944135779,"(2) (2) Very good",2,2,4,3,2,2
"1409",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,"(3) (3) Good",2,3,5,4,5,2
"1410",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7,NA,NA,"(1) (1) Excellent",2,2,4,2,2,2
"1411",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7,42000,10.6454487065059,"(3) (3) Good",2,2,2,2,4,2
"1412",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7,22000,9.99884318585288,"(3) (3) Good",2,2,2,3,2,5
"1413",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,22000,9.99884318585288,"(3) (3) Good",2,4,2,4,2,3
"1414",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,50000,10.8197982842103,"(3) (3) Good",2,2,5,1,2,2
"1415",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,40000,10.5966597327836,"(3) (3) Good",4,3,2,3,4,4
"1416",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,37000,10.5187002182882,"(3) (3) Good",3,2,1,4,5,5
"1417",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,65000,11.0821579333748,"(3) (3) Good",2,2,4,1,1,2
"1418",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,55000,10.9151066458675,"(3) (3) Good",2,1,3,2,3,2
"1419",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,60000,11.002116507732,"(2) (2) Very good",1,2,2,1,2,2
"1420",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,50000,10.8197982842103,"(2) (2) Very good",3,2,1,2,2,2
"1421",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,50000,10.8197982842103,"(4) (4) Fair",1,1,2,4,2,1
"1422",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,50000,10.8197982842103,"(2) (2) Very good",4,3,4,3,3,2
"1423",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,38000,10.5453677541517,"(3) (3) Good",2,2,2,1,3,2
"1424",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,50000,10.8197982842103,"(1) (1) Excellent",4,5,2,5,5,3
"1425",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,"(3) (3) Good",1,1,4,1,2,4
"1426",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,9000,9.10509096125709,"(1) (1) Excellent",2,2,5,1,3,1
"1427",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,"(2) (2) Very good",2,2,5,1,1,1
"1428",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,"(1) (1) Excellent",2,2,4,2,5,2
"1429",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,70000,11.1562648066437,"(4) (4) Fair",2,2,4,4,5,2
"1430",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,40000,10.5966597327836,"(2) (2) Very good",2,2,2,2,3,2
"1431",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,20000,9.90353755128617,"(3) (3) Good",2,2,1,2,2,2
"1432",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,"(2) (2) Very good",2,1,2,2,2,1
"1433",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,"(2) (2) Very good",2,2,5,2,2,2
"1434",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7,56000,10.9331248267007,"(2) (2) Very good",2,2,4,2,2,4
"1435",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,20000,9.90353755128617,"(3) (3) Good",1,2,2,3,5,1
"1436",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,50000,10.8197982842103,"(2) (2) Very good",1,2,2,3,2,1
"1437",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,58000,10.9682155307592,"(1) (1) Excellent",2,1,4,1,3,1
"1438",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,30000,10.3089859934221,"(3) (3) Good",2,2,4,2,2,2
"1439",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,35000,10.463131911492,"(2) (2) Very good",2,2,4,2,3,2
"1440",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,50000,10.8197982842103,"(1) (1) Excellent",2,2,2,2,2,4
"1441",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,"(3) (3) Good",2,2,4,4,4,3
"1442",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,24000,10.0858507751287,"(2) (2) Very good",2,2,3,2,2,2
"1443",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,"(3) (3) Good",2,2,1,2,2,2
"1444",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,25000,10.1266711030504,"(3) (3) Good",2,2,4,2,2,2
"1445",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,20000,9.90353755128617,"(2) (2) Very good",4,2,4,1,4,4
"1446",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,8,39000,10.5713425658087,"(2) (2) Very good",2,2,4,2,2,2
"1447",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,42000,10.6454487065059,"(2) (2) Very good",1,2,3,2,2,2
"1448",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,8,65000,11.0821579333748,"(3) (3) Good",2,2,3,4,3,3
"1449",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,0,0,"(1) (1) Excellent",2,2,3,2,3,3
"1450",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,40000,10.5966597327836,"(1) (1) Excellent",2,1,5,1,1,1
"1451",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,70000,11.1562648066437,"(1) (1) Excellent",2,1,2,2,4,1
"1452",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,39000,10.5713425658087,"(3) (3) Good",2,2,4,2,2,1
"1453",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,8000,8.98732181285012,"(3) (3) Good",4,4,2,3,2,2
"1454",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,12000,9.39274525863144,"(1) (1) Excellent",1,2,5,3,2,1
"1455",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,70000,11.1562648066437,"(1) (1) Excellent",2,1,5,2,2,2
"1456",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,30000,10.3089859934221,"(1) (1) Excellent",2,2,4,3,3,2
"1457",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,35000,10.463131911492,"(3) (3) Good",2,4,3,4,3,4
"1458",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,21000,9.95232533461943,"(3) (3) Good",1,1,5,1,2,1
"1459",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,42000,10.6454487065059,"(1) (1) Excellent",2,2,4,4,1,1
"1460",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,55000,10.9151066458675,"(2) (2) Very good",1,1,5,3,4,2
"1461",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,10000,9.21044036697652,"(3) (3) Good",NA,NA,NA,NA,NA,NA
"1462",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,6000,8.69968140098951,"(3) (3) Good",2,5,4,4,5,5
"1463",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,20000,9.90353755128617,"(1) (1) Excellent",2,2,4,3,4,5
"1464",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,50000,10.8197982842103,"(2) (2) Very good",4,3,3,2,2,3
"1465",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,17000,9.74102744483773,"(1) (1) Excellent",2,2,4,2,3,2
"1466",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,"(1) (1) Excellent",1,1,3,2,4,1
"1467",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,110000,11.6082447356423,"(2) (2) Very good",NA,NA,NA,NA,NA,NA
"1468",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,58000,10.9682155307592,"(2) (2) Very good",1,1,4,3,3,2
"1469",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,52000,10.8590182281479,"(2) (2) Very good",3,2,3,3,2,1
"1470",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,20000,9.90353755128617,"(1) (1) Excellent",1,4,1,4,4,3
"1471",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,"(1) (1) Excellent",3,2,4,3,3,2
"1472",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,35000,10.463131911492,"(3) (3) Good",2,3,2,2,3,4
"1473",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9,NA,NA,"(1) (1) Excellent",2,2,1,2,1,3
