"male","race_white","race_black","race_american_indian","race_asian_pacificislander","race_other","hispanic","grade","fam_income","fam_logincome","ever_smoked","ever_alcohol","ever_marijuana","ever_cocaine","delinquency_agg"
0,0,1,0,0,0,1,10,NA,NA,0,0,0,0,4
1,0,0,0,0,1,1,10,6000,8.69968140098951,0,0,0,0,0
0,1,0,0,0,0,0,11,NA,NA,1,0,0,0,1
0,0,0,0,0,1,1,NA,NA,NA,1,1,1,0,1
1,1,0,0,0,0,0,12,80000,11.2897944135779,1,1,1,0,5
0,1,0,0,0,0,0,10,60000,11.002116507732,1,1,0,0,2
0,1,0,0,0,0,0,11,35000,10.463131911492,1,1,0,0,1
0,1,0,0,0,0,0,8,5e+05,13.1223653774023,0,1,1,0,1
1,1,0,0,0,0,0,10,5e+05,13.1223653774023,1,1,1,0,4
0,1,0,0,0,0,0,9,28000,10.2399955028053,0,1,0,0,2
1,0,1,0,0,1,1,9,NA,NA,1,1,1,0,13
0,0,1,0,0,1,1,12,85000,11.3504183001091,1,1,0,0,4
0,1,0,0,0,0,0,11,27000,10.2036291813376,1,1,1,0,3
0,1,0,0,0,0,0,10,25000,10.1266711030504,1,1,0,0,3
1,1,0,0,0,0,0,9,50000,10.8197982842103,0,0,0,0,0
0,0,1,0,0,0,0,11,20000,9.90353755128617,1,0,0,0,3
0,0,1,0,0,0,0,10,11000,9.30574145673943,1,1,0,0,2
0,0,1,0,0,0,0,12,23000,10.043292972227,1,1,1,0,8
1,0,1,0,0,0,0,9,70000,11.1562648066437,0,0,0,0,0
0,0,1,0,0,0,0,9,NA,NA,0,0,0,0,0
1,0,1,0,0,0,0,9,17000,9.74102744483773,0,0,0,0,0
1,0,1,0,0,0,0,10,2000,7.60140233458373,1,1,0,0,0
0,1,0,0,0,0,0,11,NA,NA,0,0,0,0,1
1,0,1,0,0,0,0,9,65000,11.0821579333748,0,0,0,0,1
0,0,1,0,0,0,0,10,40000,10.5966597327836,1,1,0,0,1
0,0,1,0,0,0,0,10,32000,10.3735224312936,1,1,0,0,2
1,0,1,0,0,0,0,12,35000,10.463131911492,0,1,0,0,1
0,1,0,0,0,0,0,9,59000,10.9853096718968,1,1,0,0,4
1,1,0,0,0,0,0,9,NA,NA,1,1,1,0,6
1,0,1,0,0,0,0,11,10000,9.21044036697652,0,1,0,0,3
1,0,1,0,0,0,0,10,NA,NA,0,0,0,0,0
1,0,1,0,0,0,0,10,NA,NA,0,1,1,0,1
1,1,0,0,0,0,0,11,NA,NA,0,0,0,0,0
1,0,0,0,0,1,1,12,NA,NA,1,1,0,0,1
1,0,1,0,0,0,0,11,80000,11.2897944135779,0,0,0,0,0
1,0,1,0,0,0,0,12,60000,11.002116507732,1,1,0,0,4
1,0,1,0,0,0,0,9,60000,11.002116507732,0,0,0,0,0
0,1,0,0,0,0,0,12,55000,10.9151066458675,0,0,0,0,0
0,0,0,0,0,1,1,11,10000,9.21044036697652,0,1,0,0,2
1,0,1,0,0,0,0,9,20000,9.90353755128617,0,0,0,0,1
0,1,0,0,0,0,0,9,17000,9.74102744483773,1,1,0,0,1
1,0,1,0,0,0,0,12,30000,10.3089859934221,1,0,NA,0,4
0,0,1,0,0,0,0,NA,25000,10.1266711030504,0,0,0,0,0
1,1,0,0,0,0,0,10,60000,11.002116507732,1,1,0,0,1
1,1,0,0,0,0,0,11,60000,11.002116507732,1,0,0,0,6
0,0,1,0,0,0,0,10,20000,9.90353755128617,1,1,0,0,5
0,0,1,0,0,0,0,12,NA,NA,0,1,NA,NA,NA
0,1,0,0,0,0,0,12,NA,NA,1,1,0,0,3
0,1,0,1,0,0,0,12,65000,11.0821579333748,1,1,1,0,3
0,1,0,0,0,0,0,10,56000,10.9331248267007,1,1,1,0,3
0,1,0,0,0,0,0,9,50000,10.8197982842103,0,1,0,0,2
0,0,1,1,0,0,0,12,15000,9.61587214452889,1,1,0,0,1
1,0,1,0,0,0,0,12,90000,11.4075760603618,1,1,1,0,5
1,0,1,0,0,0,0,9,NA,NA,1,0,0,0,3
1,1,0,0,0,0,0,7,50000,10.8197982842103,1,1,0,0,1
1,1,0,0,0,0,0,NA,63000,11.0509058782636,1,1,0,0,0
0,1,0,0,0,0,0,10,27000,10.2036291813376,1,1,0,0,1
0,1,0,0,0,0,0,11,81000,11.3022167792574,1,1,0,0,0
1,1,0,0,0,0,0,10,22000,9.99884318585288,1,1,0,0,7
0,1,0,0,0,0,0,9,NA,NA,0,0,0,0,0
0,1,0,0,0,0,0,11,NA,NA,0,1,0,0,0
1,1,0,0,0,0,0,11,54000,10.8967578438935,1,1,1,NA,3
0,0,1,1,0,0,0,9,65000,11.0821579333748,1,1,1,0,4
1,1,0,0,0,0,0,10,50000,10.8197982842103,1,1,0,0,3
1,1,0,0,0,0,0,11,4000,8.29429960885724,1,1,0,0,0
0,0,1,0,0,0,0,11,NA,NA,0,1,0,0,1
0,0,1,0,0,0,0,12,75000,11.2252567257629,0,1,0,0,2
0,0,1,0,0,0,0,10,NA,NA,1,1,0,0,3
0,1,0,0,0,0,0,8,30000,10.3089859934221,0,0,0,0,1
0,1,0,0,0,0,0,12,19000,9.85224688834253,1,1,1,0,1
1,1,0,0,0,0,0,12,25000,10.1266711030504,1,1,0,0,0
1,1,0,0,0,0,0,9,NA,NA,0,1,0,0,6
0,1,0,0,0,0,0,12,18000,9.7981825908907,1,1,0,0,0
1,1,0,0,0,0,0,7,NA,NA,1,1,0,0,5
0,1,0,0,0,0,0,11,NA,NA,1,1,1,0,6
1,1,0,0,0,0,0,7,NA,NA,1,1,0,0,3
0,1,0,0,0,0,0,9,NA,NA,0,1,1,1,10
0,1,0,0,0,0,0,10,102000,11.5327378961399,0,0,0,0,2
0,1,0,0,0,0,0,10,28000,10.2399955028053,1,1,1,0,5
1,1,0,0,0,0,0,8,60000,11.002116507732,1,0,0,0,2
0,1,0,0,0,0,0,8,28000,10.2399955028053,1,1,1,0,2
1,1,0,0,0,0,0,9,90000,11.4075760603618,0,0,0,0,1
0,1,0,0,0,0,0,8,24000,10.0858507751287,0,0,0,0,0
1,1,0,0,0,0,0,12,NA,NA,1,1,1,0,3
1,1,0,0,0,0,0,9,24000,10.0858507751287,0,1,0,0,3
0,1,0,0,0,0,0,10,20000,9.90353755128617,0,0,0,0,0
1,1,0,0,0,0,0,7,18000,9.7981825908907,1,0,0,0,3
0,1,0,0,0,0,0,11,50000,10.8197982842103,1,1,1,0,4
1,1,0,0,0,0,1,12,28000,10.2399955028053,1,1,1,0,4
1,1,0,0,0,0,1,11,18000,9.7981825908907,0,0,0,0,0
0,1,0,0,0,0,1,10,0,0,1,0,0,0,1
0,1,0,0,0,0,0,10,NA,NA,1,1,1,0,2
1,0,0,0,1,0,0,11,NA,NA,1,1,0,0,7
1,1,0,0,0,0,0,12,22000,9.99884318585288,1,1,1,1,11
0,0,0,0,0,1,1,10,30000,10.3089859934221,1,1,1,0,4
1,1,0,0,0,0,0,9,77000,11.2515736877645,1,1,0,0,4
1,1,0,0,0,0,0,9,NA,NA,0,0,0,0,1
1,1,0,0,0,0,0,8,64000,11.0666539872197,0,0,0,0,0
0,1,0,0,0,0,0,9,80000,11.2897944135779,1,0,1,0,1
1,1,0,0,0,0,0,10,NA,NA,1,1,1,0,4
0,1,0,0,0,0,0,7,65000,11.0821579333748,0,0,0,0,0
0,1,0,0,0,0,0,9,65000,11.0821579333748,0,0,0,0,0
0,1,0,0,0,0,0,11,28000,10.2399955028053,1,1,1,0,9
1,1,0,0,0,0,0,9,48000,10.7789771230064,1,1,0,0,4
1,1,0,0,0,1,1,11,53000,10.8780660602808,0,1,0,0,2
1,1,0,0,0,0,0,11,63000,11.0509058782636,1,0,0,0,3
0,1,0,0,0,0,0,11,NA,NA,1,0,0,0,1
0,0,1,0,0,0,0,9,50000,10.8197982842103,0,0,0,0,2
0,1,0,0,0,0,0,11,10000,9.21044036697652,1,1,1,0,1
0,1,0,0,0,0,0,11,65000,11.0821579333748,1,1,0,0,1
0,1,0,1,0,0,0,10,1e+05,11.5129354649202,1,1,1,0,2
1,1,0,0,0,0,0,10,96000,11.4721138870624,0,0,0,0,4
0,1,0,0,0,0,0,7,50000,10.8197982842103,0,0,0,0,2
1,1,0,0,0,0,0,8,50000,10.8197982842103,1,1,1,0,4
1,0,0,0,0,1,1,7,NA,NA,0,0,1,0,0
0,1,0,0,0,0,0,8,40000,10.5966597327836,1,1,0,0,1
1,1,0,0,0,0,1,7,33000,10.4042931430198,0,1,0,0,4
1,1,0,0,0,0,1,7,10000,9.21044036697652,0,0,0,0,0
0,1,0,0,0,0,1,8,5000,8.5173931714189,0,0,0,0,0
0,1,0,0,0,0,0,8,NA,NA,0,0,0,0,0
1,1,0,0,0,0,1,8,9000,9.10509096125709,1,1,0,0,3
1,1,0,0,0,0,0,7,NA,NA,1,1,0,0,3
1,1,0,0,0,0,0,7,30000,10.3089859934221,1,0,0,0,6
1,0,1,0,0,0,0,9,16000,9.68040649926887,1,0,0,0,0
0,0,0,0,0,1,1,8,32000,10.3735224312936,0,0,0,0,3
0,1,0,0,0,0,0,8,150000,11.9183972397228,0,1,0,0,1
0,1,0,0,0,0,0,7,NA,NA,0,0,0,0,0
1,1,0,0,0,0,0,7,40000,10.5966597327836,0,0,0,0,2
1,0,1,0,0,0,0,8,NA,NA,0,NA,NA,NA,NA
0,1,1,0,0,0,0,7,60000,11.002116507732,1,0,0,0,4
1,1,0,0,0,0,0,8,NA,NA,0,0,0,0,4
0,1,0,0,0,0,NA,8,70000,11.1562648066437,0,1,0,0,0
1,1,0,0,0,0,0,7,50000,10.8197982842103,1,1,0,0,2
1,1,0,0,0,0,0,8,NA,NA,0,1,0,0,0
0,1,0,0,0,0,0,8,NA,NA,1,1,0,0,3
0,1,0,0,0,0,0,7,9000,9.10509096125709,1,1,0,0,2
0,0,1,0,0,0,0,NA,NA,NA,0,0,0,0,NA
0,1,0,0,0,0,0,7,47000,10.7579241570616,1,1,0,0,1
1,1,0,0,0,0,0,8,74000,11.2118338856085,1,1,0,0,4
0,1,0,0,0,0,0,7,30000,10.3089859934221,1,0,0,0,1
0,1,0,0,0,0,0,7,47000,10.7579241570616,0,0,0,0,0
1,1,0,0,0,0,0,8,NA,NA,1,0,0,0,2
1,1,0,0,0,0,1,8,NA,NA,1,1,0,0,5
0,1,0,0,0,0,0,8,55000,10.9151066458675,0,0,0,0,2
0,1,0,0,0,1,1,8,37000,10.5187002182882,1,0,0,0,6
1,0,1,0,0,0,0,8,80000,11.2897944135779,1,0,0,0,5
0,0,1,0,0,0,0,7,1000,6.90875477931522,0,1,0,0,5
0,1,0,0,0,0,0,8,16000,9.68040649926887,0,0,0,0,2
1,1,0,0,0,0,0,7,115000,11.6526961029598,0,1,0,0,10
1,1,0,0,0,0,0,8,NA,NA,0,0,0,0,0
1,1,0,0,0,0,0,8,60000,11.002116507732,0,0,0,0,1
0,1,0,0,0,0,0,8,5000,8.5173931714189,0,1,0,0,0
0,1,0,0,0,0,0,7,8000,8.98732181285012,0,0,0,0,1
1,1,0,0,0,0,0,7,58000,10.9682155307592,1,1,0,0,3
1,0,1,0,0,0,0,7,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,1,1,8,30000,10.3089859934221,1,1,0,0,3
1,1,0,0,0,0,0,7,35000,10.463131911492,0,1,0,0,2
1,0,0,0,0,1,0,7,40000,10.5966597327836,0,0,0,0,3
0,0,0,0,0,1,1,7,32000,10.3735224312936,0,1,0,0,7
1,0,1,0,0,0,0,7,15000,9.61587214452889,1,1,1,0,5
0,1,0,0,0,0,0,7,30000,10.3089859934221,1,0,0,0,0
0,1,0,0,0,0,0,7,28000,10.2399955028053,0,0,0,0,4
1,0,1,0,0,0,0,7,10000,9.21044036697652,0,0,0,0,0
1,0,1,0,0,0,0,8,8000,8.98732181285012,0,0,0,0,5
1,0,0,1,0,0,0,7,30000,10.3089859934221,1,1,1,0,7
0,1,0,0,0,0,0,7,NA,NA,0,0,0,0,1
1,0,1,0,0,0,0,7,66000,11.0974251724089,0,1,0,0,8
1,0,0,0,0,1,1,8,50000,10.8197982842103,0,0,0,0,3
1,1,0,0,0,0,0,7,NA,NA,1,0,0,0,4
0,0,1,0,0,0,0,7,50000,10.8197982842103,0,1,0,0,3
0,0,1,0,0,0,0,7,78000,11.2644769261024,0,1,0,0,1
1,1,0,0,0,0,0,7,24000,10.0858507751287,0,0,0,0,1
0,0,1,0,0,0,0,9,NA,NA,0,1,0,0,1
1,1,0,0,0,0,0,7,NA,NA,1,0,1,0,7
0,0,0,1,0,0,0,7,20000,9.90353755128617,1,1,0,0,1
1,0,1,0,0,0,0,7,65000,11.0821579333748,0,0,0,0,0
0,1,0,0,0,0,0,8,25000,10.1266711030504,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,7,10000,9.21044036697652,0,1,0,0,0
1,1,0,0,0,0,0,8,12000,9.39274525863144,1,1,0,0,2
0,1,0,0,0,0,0,7,15000,9.61587214452889,0,0,0,0,4
0,0,0,0,1,0,0,8,NA,NA,0,1,0,0,6
1,0,0,0,1,0,0,7,65000,11.0821579333748,1,1,0,0,4
0,1,0,0,0,0,0,8,1e+05,11.5129354649202,0,0,0,0,1
0,1,0,0,0,0,0,8,61000,11.0186455364637,1,1,0,0,5
0,1,0,0,0,0,0,7,50000,10.8197982842103,0,0,0,0,6
0,1,0,0,0,0,0,7,57000,10.9508240905224,0,0,0,0,0
1,0,0,0,1,0,0,9,22000,9.99884318585288,0,0,0,0,5
0,0,1,0,0,0,0,7,10000,9.21044036697652,1,0,0,0,2
1,0,0,0,0,1,0,8,3000,8.00670084544037,1,1,1,1,5
1,1,0,0,0,0,0,8,24000,10.0858507751287,1,1,1,0,12
0,1,0,0,0,0,0,8,NA,NA,0,0,0,0,0
0,1,0,0,0,0,0,8,42000,10.6454487065059,1,1,0,0,4
0,0,0,0,0,1,1,7,68000,11.1272776899325,0,1,0,0,2
0,1,0,0,0,0,0,8,85000,11.3504183001091,0,0,0,0,1
1,1,0,0,0,0,0,8,42000,10.6454487065059,0,0,0,0,0
0,1,0,0,0,0,0,7,60000,11.002116507732,1,0,0,0,4
1,1,0,0,0,0,0,8,22000,9.99884318585288,1,0,0,0,5
1,1,0,0,0,0,0,8,75000,11.2252567257629,1,0,1,0,2
1,0,0,0,1,0,0,8,NA,NA,0,0,0,0,1
0,0,0,0,0,1,1,7,32000,10.3735224312936,1,1,1,0,4
0,1,0,0,0,0,1,8,25000,10.1266711030504,1,1,0,0,6
0,1,0,0,0,0,1,8,24000,10.0858507751287,0,1,0,0,2
0,1,0,0,0,0,0,7,118000,11.6784483779882,0,0,0,0,0
1,0,1,0,0,0,0,8,9000,9.10509096125709,1,1,1,1,15
0,1,0,0,0,0,0,7,39000,10.5713425658087,0,1,0,0,6
0,0,1,1,0,0,0,9,21000,9.95232533461943,0,1,1,0,6
0,1,0,0,0,0,0,8,90000,11.4075760603618,0,0,0,0,1
0,1,0,0,0,0,0,8,60000,11.002116507732,0,0,0,0,2
1,1,0,0,0,0,0,8,60000,11.002116507732,0,1,0,0,4
1,1,0,0,0,0,0,7,83000,11.3266079348989,0,0,0,0,1
0,0,0,0,0,1,1,8,15000,9.61587214452889,0,0,0,0,6
1,1,0,0,0,0,1,8,14000,9.54688403461792,0,0,0,0,1
0,1,0,0,0,0,0,8,160000,11.9829353441964,0,0,0,0,0
0,1,0,0,0,0,0,7,60000,11.002116507732,0,0,0,0,2
0,1,0,0,0,0,0,7,NA,NA,0,0,0,0,2
0,1,0,0,0,0,0,8,NA,NA,0,0,0,0,0
1,0,1,0,0,0,0,9,NA,NA,NA,NA,NA,NA,NA
0,0,1,0,0,0,0,8,NA,NA,1,0,0,0,1
0,1,0,0,0,0,0,9,24000,10.0858507751287,1,1,0,0,3
0,1,0,0,0,0,0,7,15000,9.61587214452889,1,1,0,0,1
1,1,0,0,0,0,0,7,60000,11.002116507732,1,0,0,0,1
1,0,1,0,0,0,0,7,40000,10.5966597327836,0,1,0,0,2
1,0,1,0,0,0,0,7,NA,NA,1,0,0,0,6
1,1,0,0,0,0,0,7,10000,9.21044036697652,0,0,0,0,1
1,1,0,0,0,0,0,7,63000,11.0509058782636,1,1,0,0,0
0,1,0,0,0,0,0,7,50000,10.8197982842103,0,0,0,0,0
0,1,0,0,0,0,0,7,50000,10.8197982842103,0,0,0,0,0
1,1,0,0,0,0,0,8,32000,10.3735224312936,0,0,0,0,2
1,1,0,0,0,0,0,7,24000,10.0858507751287,0,0,0,0,2
1,1,0,0,0,0,0,7,70000,11.1562648066437,1,1,0,0,3
0,1,0,0,0,0,0,8,NA,NA,1,1,0,0,0
0,0,1,0,0,0,0,8,42000,10.6454487065059,0,0,0,0,1
0,0,1,0,0,0,0,8,25000,10.1266711030504,0,0,0,0,3
1,1,0,0,0,0,0,8,2e+05,12.2060776455177,1,1,0,0,0
1,0,1,0,0,0,0,7,5000,8.5173931714189,1,0,0,0,1
1,0,1,0,0,0,0,NA,30000,10.3089859934221,1,0,1,0,NA
1,1,0,0,0,0,0,7,6000,8.69968140098951,0,0,1,0,0
1,0,1,0,0,0,0,8,30000,10.3089859934221,1,0,0,0,8
0,0,1,0,0,0,0,8,15000,9.61587214452889,0,0,0,0,2
1,0,1,0,0,0,0,8,12000,9.39274525863144,0,0,0,0,2
1,0,1,0,0,0,0,7,57000,10.9508240905224,0,0,0,0,1
1,0,1,0,0,0,0,7,40000,10.5966597327836,1,0,0,0,10
0,1,0,0,0,0,0,8,55000,10.9151066458675,0,0,0,0,0
1,0,1,0,0,0,0,8,NA,NA,0,0,0,0,0
0,1,0,0,0,0,0,9,111000,11.6172944892629,1,0,0,0,2
0,1,0,0,0,0,0,8,50000,10.8197982842103,1,0,0,0,2
0,1,0,0,0,0,0,7,65000,11.0821579333748,1,0,0,0,1
1,0,1,0,0,0,0,7,NA,NA,0,0,0,0,1
0,0,1,0,0,0,0,7,35000,10.463131911492,0,0,0,0,3
1,1,0,0,0,0,0,7,42000,10.6454487065059,1,1,0,0,4
0,0,1,0,0,0,0,7,NA,NA,1,1,1,0,8
0,1,0,0,0,0,0,8,NA,NA,1,1,1,0,5
1,1,0,0,0,0,0,8,64000,11.0666539872197,1,1,0,0,6
0,1,0,0,0,0,0,8,60000,11.002116507732,1,1,0,0,1
0,0,0,1,0,1,0,7,7000,8.8538082749772,1,0,0,0,1
1,0,1,0,0,0,0,8,25000,10.1266711030504,1,0,0,0,1
1,0,1,0,0,0,0,8,32000,10.3735224312936,0,1,0,0,3
1,0,1,0,0,0,0,8,75000,11.2252567257629,0,1,0,0,0
1,1,0,0,0,0,0,8,28000,10.2399955028053,1,1,0,0,8
0,1,0,0,0,0,0,8,15000,9.61587214452889,0,0,0,0,1
1,1,0,0,0,0,0,8,8000,8.98732181285012,0,0,0,0,0
0,1,0,0,0,0,0,7,35000,10.463131911492,0,0,0,0,0
0,0,0,0,0,1,1,8,138000,11.8350162104899,1,1,1,0,6
0,0,0,0,0,1,0,8,NA,NA,0,0,0,0,0
1,0,0,0,0,1,1,8,NA,NA,1,1,1,0,6
1,1,0,0,0,0,0,8,NA,NA,0,0,0,0,2
1,1,0,0,0,0,0,7,90000,11.4075760603618,0,0,0,0,0
0,1,0,0,0,0,0,8,80000,11.2897944135779,1,1,0,0,12
0,1,0,0,0,0,0,8,70000,11.1562648066437,0,0,0,0,0
0,1,0,0,0,0,1,10,25000,10.1266711030504,1,1,0,0,1
1,1,0,0,0,0,1,11,5000,8.5173931714189,0,0,0,0,3
1,1,1,0,0,0,0,9,29000,10.2750855911327,1,0,0,0,1
0,1,1,1,0,0,0,11,29000,10.2750855911327,0,1,0,0,2
1,1,0,0,0,0,0,10,90000,11.4075760603618,1,1,0,0,6
1,0,1,0,0,0,0,10,9000,9.10509096125709,0,0,0,0,8
0,0,0,0,0,1,1,10,19000,9.85224688834253,0,1,0,0,1
0,0,0,0,0,1,1,9,NA,NA,0,1,0,1,7
1,0,0,0,1,0,0,12,NA,NA,0,0,0,0,2
0,1,0,0,0,0,1,11,NA,NA,1,NA,NA,NA,NA
0,1,0,0,0,0,0,10,75000,11.2252567257629,1,1,1,0,5
1,1,0,1,0,0,1,12,58000,10.9682155307592,0,0,0,0,3
1,1,0,0,0,0,0,11,70000,11.1562648066437,1,0,0,0,4
1,1,0,0,0,0,0,11,60000,11.002116507732,0,0,0,0,2
1,1,0,0,0,0,0,10,55000,10.9151066458675,0,0,0,0,5
1,1,0,0,0,0,1,11,20000,9.90353755128617,1,1,1,1,5
0,NA,NA,NA,NA,NA,1,9,NA,NA,1,0,0,0,3
1,0,1,0,0,0,0,10,35000,10.463131911492,NA,NA,NA,0,NA
0,0,1,0,0,0,0,11,87000,11.3736748918235,0,1,0,0,2
1,1,1,0,0,0,0,7,66000,11.0974251724089,1,1,0,0,0
0,1,0,0,0,0,0,10,65000,11.0821579333748,0,1,1,0,3
0,0,1,0,0,0,0,11,70000,11.1562648066437,0,1,0,0,3
1,0,1,0,0,0,0,11,NA,NA,0,0,0,0,4
0,1,0,0,0,0,0,7,80000,11.2897944135779,0,0,0,0,3
0,0,1,0,0,0,0,10,83000,11.3266079348989,0,0,0,0,2
0,1,0,1,0,0,0,9,11000,9.30574145673943,1,0,0,0,5
0,1,0,0,0,0,0,12,31000,10.3417747410115,1,1,1,0,1
1,0,1,0,0,0,0,9,NA,NA,0,0,1,0,5
1,0,1,0,0,0,0,9,50000,10.8197982842103,0,0,0,0,6
1,1,0,0,0,0,0,11,70000,11.1562648066437,1,1,1,0,1
1,1,0,0,0,0,0,11,NA,NA,0,0,0,0,0
0,1,0,0,0,0,0,10,60000,11.002116507732,0,1,0,0,1
1,1,0,0,0,0,0,10,30000,10.3089859934221,1,1,0,0,4
1,1,0,0,0,0,1,9,6000,8.69968140098951,0,1,0,0,0
1,0,0,0,1,0,0,9,12000,9.39274525863144,1,1,0,0,1
0,0,0,0,1,0,0,11,55000,10.9151066458675,1,1,0,0,3
0,1,0,0,0,0,0,11,75000,11.2252567257629,0,0,0,0,1
1,1,0,0,0,0,0,9,49000,10.7995959850478,0,1,0,0,5
0,0,0,0,0,1,1,10,24000,10.0858507751287,1,1,1,0,5
0,0,0,0,1,0,0,12,55000,10.9151066458675,1,1,1,0,2
0,0,0,0,1,0,0,10,32000,10.3735224312936,1,1,0,0,3
1,1,0,0,0,0,0,9,40000,10.5966597327836,1,1,1,0,1
0,1,0,0,0,0,0,10,90000,11.4075760603618,1,1,1,0,4
1,1,0,0,0,0,1,9,12000,9.39274525863144,1,0,1,1,8
1,0,0,0,0,1,1,10,NA,NA,1,1,1,0,7
1,1,0,0,0,0,0,9,50000,10.8197982842103,1,1,1,0,9
0,1,0,0,0,0,0,10,52000,10.8590182281479,1,1,1,0,7
0,1,0,0,0,0,0,10,70000,11.1562648066437,1,1,0,0,5
0,1,0,0,0,0,0,12,NA,NA,1,1,0,0,0
1,1,0,0,0,0,0,11,70000,11.1562648066437,0,0,0,0,3
0,0,1,0,0,0,0,9,NA,NA,0,0,0,0,3
0,1,0,0,0,0,0,9,12000,9.39274525863144,1,1,1,0,10
0,0,1,0,0,0,0,9,23000,10.043292972227,0,0,0,0,3
1,1,0,0,0,0,0,9,36000,10.4913019948302,0,0,1,0,0
0,1,0,0,0,0,1,11,40000,10.5966597327836,1,0,0,0,0
0,0,0,0,1,0,1,10,60000,11.002116507732,1,1,1,0,3
1,0,0,0,0,1,1,9,15000,9.61587214452889,0,0,0,0,1
1,1,0,0,0,0,0,11,NA,NA,1,1,0,0,1
1,1,0,0,0,0,1,NA,15000,9.61587214452889,0,1,0,0,1
0,0,1,0,0,0,0,9,NA,NA,0,1,0,0,0
0,0,1,0,0,0,0,11,70000,11.1562648066437,0,0,0,0,1
0,1,0,0,0,0,0,NA,60000,11.002116507732,1,0,0,0,1
1,0,0,0,0,1,1,9,17000,9.74102744483773,0,1,0,0,3
0,1,0,0,0,0,0,11,NA,NA,1,1,1,0,2
1,1,0,0,0,0,0,11,28000,10.2399955028053,1,1,0,0,5
0,0,1,0,0,0,0,9,40000,10.5966597327836,1,0,1,0,8
0,0,1,0,0,0,0,10,NA,NA,0,0,0,0,1
0,1,0,0,0,0,0,NA,40000,10.5966597327836,1,1,0,0,4
1,0,1,0,0,0,0,11,19000,9.85224688834253,0,0,0,0,0
0,1,0,0,0,0,0,10,75000,11.2252567257629,1,0,0,0,5
1,0,0,0,0,1,1,11,NA,NA,0,0,0,0,0
0,1,0,0,0,0,0,12,NA,NA,0,0,0,0,0
0,1,0,0,0,0,0,10,18000,9.7981825908907,1,0,1,0,4
0,1,1,1,0,0,0,11,21000,9.95232533461943,0,1,0,0,3
0,1,1,0,0,0,0,9,5000,8.5173931714189,1,0,0,0,1
1,1,0,0,0,0,0,11,165000,12.0137068134704,0,1,0,0,3
1,1,0,0,0,0,0,9,NA,NA,1,1,1,0,3
1,1,0,0,0,0,0,10,1e+05,11.5129354649202,1,1,0,0,2
0,1,0,0,0,0,0,10,18000,9.7981825908907,0,0,0,0,0
0,0,1,0,0,0,0,10,40000,10.5966597327836,0,0,0,0,1
1,1,0,0,0,0,0,12,48000,10.7789771230064,1,1,0,0,1
0,0,1,0,0,0,0,11,60000,11.002116507732,0,0,0,0,2
1,1,0,0,0,0,0,9,35000,10.463131911492,1,1,0,0,1
1,1,0,0,0,0,0,12,25000,10.1266711030504,1,1,1,0,1
0,1,0,0,0,0,0,11,97000,11.4824765667107,0,0,0,0,2
1,0,0,0,0,1,1,10,NA,NA,1,0,0,0,2
1,0,1,0,0,0,0,10,NA,NA,0,0,0,0,2
1,0,1,0,0,0,0,12,NA,NA,0,1,0,0,2
0,1,0,0,0,0,0,9,4000,8.29429960885724,1,1,1,0,2
1,1,0,0,0,0,0,12,NA,NA,1,1,0,0,0
0,1,0,0,0,0,0,9,25000,10.1266711030504,0,0,0,0,1
1,0,0,1,0,0,1,NA,NA,NA,1,1,1,0,11
1,1,0,0,0,0,0,11,NA,NA,0,0,0,0,5
1,1,1,0,0,0,1,10,6000,8.69968140098951,1,1,0,0,1
1,1,0,0,0,0,0,11,60000,11.002116507732,1,1,1,0,3
1,1,0,1,0,0,0,11,1e+05,11.5129354649202,1,1,0,0,3
0,1,0,0,0,0,0,10,47000,10.7579241570616,0,0,0,0,2
0,1,0,0,0,0,0,7,NA,NA,0,0,0,0,3
0,1,0,0,0,0,0,12,35000,10.463131911492,1,1,0,0,0
1,1,0,0,0,0,0,12,25000,10.1266711030504,1,1,1,0,8
1,1,0,0,0,0,0,11,40000,10.5966597327836,NA,1,NA,NA,NA
0,1,0,0,0,0,0,8,150000,11.9183972397228,0,0,0,0,2
1,1,0,0,0,0,0,12,50000,10.8197982842103,1,1,1,1,1
0,1,0,0,0,0,1,8,45000,10.7144399907278,1,1,0,0,7
0,1,0,0,0,0,0,10,NA,NA,0,0,0,0,1
1,1,0,0,0,0,0,8,36000,10.4913019948302,0,0,0,0,1
1,1,0,0,0,0,0,12,30000,10.3089859934221,0,0,0,0,0
0,1,0,0,0,0,0,11,29000,10.2750855911327,0,0,0,0,3
1,1,0,0,0,0,0,11,58000,10.9682155307592,1,1,1,0,4
0,1,0,0,0,0,0,10,35000,10.463131911492,1,1,1,0,2
1,0,1,0,0,0,0,11,28000,10.2399955028053,1,0,0,0,3
1,0,1,0,0,0,0,12,NA,NA,1,1,1,0,5
1,1,0,0,0,0,0,9,70000,11.1562648066437,1,1,0,0,5
1,0,1,0,0,0,0,10,NA,NA,1,1,0,0,4
0,1,0,0,0,0,0,9,45000,10.7144399907278,1,1,1,0,1
1,1,0,0,0,0,0,12,67000,11.1124628236349,0,0,0,0,2
0,1,0,0,0,0,0,10,82000,11.314486721294,0,0,0,0,1
1,1,0,0,0,0,0,10,57000,10.9508240905224,0,1,0,0,4
